dta_train,dta_test,train_percentage,num_docs,num_rels,num_shown,num_feedback,rels_found,last_rel,wss_100,wss_95,NCG@10,NCG@20,NCG@30,NCG@40,NCG@50,NCG@60,NCG@70,NCG@80,NCG@90,NCG@100,total_cost,total_cost_uniform,total_cost_weighted,norm_area,ap,r,loss_e,loss_r,loss_er,recall,cost,spt,bnd,ita
junit,mcMMO,0.5,1393.0,198.0,1392.0,1341.0,198.0,1271.0,0.088,0.274,0.348,0.571,0.707,0.778,0.869,0.919,0.96,0.97,0.99,1.0,4074.0,4074.0,4074.0,0.822,0.413,1.0,0.112,0.0,0.112,1.0,0.9992821249102656,1.0,110,1.05
junit,mcMMO,1.0,1393.0,198.0,1361.0,1341.0,197.0,1213.0,0.0,0.249,0.308,0.525,0.667,0.798,0.869,0.914,0.944,0.97,0.995,0.995,4043.0,4043.323,4043.0,0.81,0.382,0.995,0.107,0.0,0.108,0.9949494949494949,0.9770279971284996,1.0,110,1.05
junit,mct,0.1,6091.0,23.0,4418.0,2970.0,18.0,3865.0,0.0,0.0,0.435,0.478,0.478,0.522,0.522,0.696,0.783,0.783,0.783,0.783,10358.0,11085.391,13494.875,0.609,0.234,0.783,0.348,0.047,0.395,0.782608695652174,0.7253324577245116,1.0,110,1.05
junit,mct,0.2,6091.0,23.0,3323.0,2970.0,14.0,2050.0,0.0,0.0,0.522,0.565,0.565,0.609,0.609,0.609,0.609,0.609,0.609,0.609,9263.0,11429.261,14777.375,0.583,0.296,0.609,0.197,0.153,0.35,0.6086956521739131,0.5455590215071416,1.0,110,1.05
junit,mct,0.3,6091.0,23.0,5069.0,2970.0,22.0,4760.0,0.0,0.169,0.522,0.522,0.565,0.652,0.739,0.913,0.913,0.957,0.957,0.957,11009.0,11097.87,11009.0,0.751,0.173,0.957,0.458,0.002,0.46,0.9565217391304348,0.8322114595304547,1.0,110,1.05
junit,mct,0.4,6091.0,23.0,2970.0,2970.0,12.0,555.0,0.0,0.0,0.522,0.522,0.522,0.522,0.522,0.522,0.522,0.522,0.522,0.522,8910.0,11895.304,15145.904,0.515,0.198,0.522,0.157,0.229,0.386,0.5217391304347826,0.4876046626169759,1.0,110,1.05
junit,mct,0.5,6091.0,23.0,6038.0,2970.0,23.0,5301.0,0.13,0.08,0.522,0.522,0.652,0.652,0.739,0.739,0.739,0.739,1.0,1.0,11978.0,11978.0,11978.0,0.707,0.175,1.0,0.65,0.0,0.65,1.0,0.9912986373337711,1.0,110,1.05
junit,mct,1.0,6091.0,23.0,5368.0,2970.0,18.0,5138.0,0.0,0.0,0.435,0.478,0.609,0.652,0.652,0.652,0.652,0.739,0.739,0.739,11308.0,11622.348,12663.625,0.616,0.09,0.783,0.513,0.047,0.561,0.782608695652174,0.881300279100312,1.0,110,1.05
junit,neo4j,0.1,32156.0,151.0,23064.0,4840.0,127.0,22630.0,0.0,0.0,0.391,0.523,0.616,0.649,0.715,0.775,0.834,0.834,0.834,0.834,32744.0,35634.172,50927.998,0.674,0.071,0.841,0.082,0.025,0.107,0.8410596026490066,0.7172533897250902,1.0,110,1.05
junit,neo4j,0.2,32156.0,151.0,13772.0,4840.0,105.0,12598.0,0.0,0.0,0.364,0.49,0.596,0.695,0.695,0.695,0.695,0.695,0.695,0.695,23452.0,34652.848,60220.0,0.611,0.055,0.695,0.029,0.093,0.122,0.695364238410596,0.4282871003856201,1.0,110,1.05
junit,neo4j,0.3,32156.0,151.0,14325.0,4840.0,109.0,13249.0,0.0,0.0,0.411,0.51,0.642,0.709,0.709,0.709,0.709,0.709,0.709,0.709,24005.0,33924.232,59667.0,0.639,0.05,0.722,0.032,0.077,0.109,0.7218543046357616,0.4454845129991292,1.0,110,1.05
junit,neo4j,0.4,32156.0,151.0,19477.0,4840.0,121.0,18826.0,0.0,0.0,0.311,0.464,0.55,0.589,0.695,0.801,0.801,0.801,0.801,0.801,29157.0,34195.013,54515.0,0.633,0.046,0.801,0.058,0.039,0.098,0.8013245033112583,0.6057034457022018,1.0,110,1.05
junit,neo4j,0.5,32156.0,151.0,20023.0,4840.0,120.0,19403.0,0.0,0.0,0.371,0.49,0.636,0.682,0.722,0.768,0.768,0.768,0.768,0.768,29703.0,34684.762,53969.0,0.652,0.037,0.795,0.062,0.042,0.104,0.7947019867549668,0.6226831695484513,1.0,110,1.05
junit,neo4j,1.0,32156.0,151.0,32015.0,4840.0,151.0,30943.0,0.038,0.065,0.311,0.47,0.55,0.616,0.669,0.695,0.828,0.894,0.954,0.954,41695.0,41695.0,41695.0,0.657,0.026,1.0,0.157,0.0,0.157,1.0,0.995615126259485,1.0,110,1.05
junit,netty,0.1,11528.0,951.0,10639.0,3740.0,924.0,10445.0,0.0,0.17,0.404,0.579,0.677,0.744,0.816,0.87,0.909,0.951,0.967,0.967,18119.0,18169.479,19897.0,0.78,0.329,0.972,0.008,0.001,0.009,0.9716088328075709,0.922883414295628,1.0,110,1.05
junit,netty,0.2,11528.0,951.0,11518.0,3740.0,951.0,11166.0,0.031,0.163,0.392,0.569,0.674,0.757,0.815,0.874,0.911,0.955,0.972,0.972,18998.0,18998.0,18998.0,0.782,0.332,1.0,0.009,0.0,0.009,1.0,0.9991325468424705,1.0,110,1.05
junit,netty,0.3,11528.0,951.0,11472.0,3740.0,951.0,11179.0,0.03,0.167,0.388,0.577,0.679,0.754,0.814,0.87,0.907,0.953,0.972,0.972,18952.0,18952.0,18952.0,0.781,0.333,1.0,0.009,0.0,0.009,1.0,0.9951422623178349,1.0,110,1.05
junit,netty,0.4,11528.0,951.0,10853.0,3740.0,943.0,10670.0,0.0,0.174,0.396,0.591,0.687,0.769,0.834,0.885,0.927,0.954,0.972,0.972,18333.0,18344.356,19672.453,0.79,0.325,0.992,0.008,0.0,0.008,0.9915878023133544,0.9414469118667592,1.0,110,1.05
junit,netty,0.5,11528.0,951.0,11437.0,3740.0,951.0,11248.0,0.024,0.162,0.393,0.584,0.689,0.78,0.825,0.872,0.921,0.953,0.972,0.972,18917.0,18917.0,18917.0,0.788,0.327,1.0,0.009,0.0,0.009,1.0,0.9921061762664816,1.0,110,1.05
junit,netty,1.0,11528.0,951.0,11026.0,3740.0,947.0,10856.0,0.0,0.169,0.382,0.56,0.67,0.764,0.836,0.891,0.923,0.954,0.982,0.982,18506.0,18510.223,19384.5,0.786,0.314,0.996,0.008,0.0,0.008,0.9957939011566772,0.9564538514920194,1.0,110,1.05
junit,orientdb,0.1,11643.0,774.0,9758.0,3740.0,753.0,9398.0,0.0,0.237,0.474,0.651,0.736,0.793,0.841,0.891,0.942,0.966,0.966,0.966,17238.0,17340.287,21007.996,0.809,0.316,0.973,0.009,0.001,0.01,0.9728682170542635,0.8381001460104784,1.0,110,1.05
junit,orientdb,0.2,11643.0,774.0,10412.0,3740.0,757.0,10174.0,0.0,0.199,0.472,0.636,0.747,0.802,0.84,0.886,0.921,0.96,0.96,0.96,17892.0,17946.075,20353.962,0.808,0.314,0.978,0.01,0.0,0.011,0.9780361757105943,0.8942712359357554,1.0,110,1.05
junit,orientdb,0.3,11643.0,774.0,11627.0,3740.0,774.0,11576.0,0.006,0.229,0.469,0.649,0.738,0.807,0.85,0.902,0.941,0.966,0.984,0.984,19107.0,19107.0,19107.0,0.815,0.317,1.0,0.013,0.0,0.013,1.0,0.9986257837327149,1.0,110,1.05
junit,orientdb,0.4,11643.0,774.0,10245.0,3740.0,762.0,9987.0,0.0,0.193,0.468,0.655,0.757,0.809,0.844,0.889,0.934,0.968,0.968,0.968,17725.0,17768.349,20519.635,0.814,0.317,0.984,0.01,0.0,0.01,0.9844961240310077,0.8799278536459675,1.0,110,1.05
junit,orientdb,0.5,11643.0,774.0,9681.0,3740.0,744.0,9365.0,0.0,0.191,0.482,0.643,0.743,0.81,0.857,0.891,0.928,0.96,0.96,0.96,17161.0,17313.093,21085.0,0.808,0.31,0.961,0.009,0.002,0.011,0.9612403100775194,0.8314867302241691,1.0,110,1.05
junit,orientdb,1.0,11643.0,774.0,10005.0,3740.0,758.0,9722.0,0.0,0.225,0.464,0.65,0.749,0.809,0.859,0.903,0.939,0.972,0.972,0.972,17485.0,17552.721,20760.9,0.815,0.299,0.979,0.01,0.0,0.01,0.979328165374677,0.8593146096366916,1.0,110,1.05
junit,oryx,0.1,2157.0,113.0,2157.0,1828.0,113.0,1965.0,0.089,0.264,0.478,0.681,0.796,0.885,0.92,0.929,0.947,0.956,0.982,1.0,5813.0,5813.0,5813.0,0.835,0.237,1.0,0.22,0.0,0.22,1.0,1.0,1.0,110,1.05
junit,oryx,0.2,2157.0,113.0,1949.0,1828.0,105.0,1561.0,0.0,0.0,0.469,0.681,0.788,0.841,0.876,0.903,0.92,0.929,0.929,0.929,5605.0,5634.451,6017.75,0.807,0.223,0.929,0.18,0.005,0.185,0.9292035398230089,0.903569772832638,1.0,110,1.05
junit,oryx,0.3,2157.0,113.0,2150.0,1828.0,113.0,2130.0,0.013,0.246,0.46,0.664,0.77,0.823,0.867,0.929,0.938,0.956,0.973,1.0,5806.0,5806.0,5806.0,0.818,0.236,1.0,0.219,0.0,0.219,1.0,0.9967547519703291,1.0,110,1.05
junit,oryx,0.4,2157.0,113.0,2133.0,1828.0,113.0,2046.0,0.051,0.227,0.469,0.673,0.752,0.832,0.85,0.903,0.929,0.956,0.982,0.982,5789.0,5789.0,5789.0,0.809,0.219,1.0,0.216,0.0,0.216,1.0,0.9888734353268428,1.0,110,1.05
junit,oryx,0.5,2157.0,113.0,2157.0,1828.0,113.0,2101.0,0.026,0.116,0.478,0.655,0.761,0.841,0.867,0.885,0.92,0.938,0.965,1.0,5813.0,5813.0,5813.0,0.808,0.226,1.0,0.22,0.0,0.22,1.0,1.0,1.0,110,1.05
junit,oryx,1.0,2157.0,113.0,2155.0,1828.0,113.0,2047.0,0.051,0.093,0.46,0.637,0.726,0.796,0.85,0.885,0.903,0.938,0.982,1.0,5811.0,5811.0,5811.0,0.794,0.216,1.0,0.22,0.0,0.22,1.0,0.999072786277237,1.0,110,1.05
junit,titan,0.1,5312.0,149.0,4932.0,2860.0,145.0,4715.0,0.0,0.127,0.597,0.745,0.832,0.866,0.899,0.919,0.94,0.946,0.973,0.973,10652.0,10672.403,11317.0,0.843,0.237,0.973,0.139,0.001,0.14,0.9731543624161074,0.9284638554216867,1.0,110,1.05
junit,titan,0.2,5312.0,149.0,5304.0,2860.0,149.0,4821.0,0.092,0.286,0.604,0.732,0.799,0.866,0.913,0.933,0.953,0.98,0.993,0.993,11024.0,11024.0,11024.0,0.849,0.223,1.0,0.161,0.0,0.161,1.0,0.9984939759036144,1.0,110,1.05
junit,titan,0.3,5312.0,149.0,5304.0,2860.0,149.0,5047.0,0.05,0.247,0.584,0.725,0.799,0.832,0.893,0.913,0.94,0.96,0.987,0.987,11024.0,11024.0,11024.0,0.836,0.237,1.0,0.161,0.0,0.161,1.0,0.9984939759036144,1.0,110,1.05
junit,titan,0.4,5312.0,149.0,5308.0,2860.0,149.0,5168.0,0.027,0.243,0.51,0.711,0.812,0.886,0.893,0.913,0.946,0.966,0.98,0.98,11028.0,11028.0,11028.0,0.837,0.212,1.0,0.161,0.0,0.161,1.0,0.9992469879518072,1.0,110,1.05
junit,titan,0.5,5312.0,149.0,5300.0,2860.0,149.0,4934.0,0.071,0.229,0.537,0.698,0.758,0.846,0.913,0.94,0.94,0.953,0.987,0.987,11020.0,11020.0,11020.0,0.831,0.218,1.0,0.161,0.0,0.161,1.0,0.9977409638554217,1.0,110,1.05
junit,titan,1.0,5312.0,149.0,5304.0,2860.0,149.0,5101.0,0.04,0.244,0.463,0.671,0.812,0.866,0.893,0.913,0.946,0.966,0.987,0.987,11024.0,11024.0,11024.0,0.825,0.205,1.0,0.161,0.0,0.161,1.0,0.9984939759036144,1.0,110,1.05
mcMMO,MapDB,0.1,2740.0,99.0,2428.0,2090.0,99.0,2098.0,0.234,0.48,0.0,0.646,0.828,0.869,0.929,0.949,0.97,0.99,1.0,1.0,6608.0,6608.0,6608.0,0.905,0.431,1.0,0.198,0.0,0.198,1.0,0.8861313868613139,1.0,110,1.05
mcMMO,MapDB,0.2,2740.0,99.0,2178.0,2090.0,95.0,1477.0,0.0,0.492,0.0,0.646,0.788,0.909,0.929,0.949,0.96,0.96,0.96,0.96,6358.0,6403.414,7341.5,0.886,0.407,0.96,0.16,0.002,0.161,0.9595959595959596,0.7948905109489051,1.0,110,1.05
mcMMO,MapDB,0.3,2740.0,99.0,2386.0,2090.0,99.0,2007.0,0.268,0.492,0.0,0.636,0.778,0.859,0.929,0.949,0.98,0.99,1.0,1.0,6566.0,6566.0,6566.0,0.892,0.376,1.0,0.191,0.0,0.191,1.0,0.8708029197080291,1.0,110,1.05
mcMMO,MapDB,0.4,2740.0,99.0,2218.0,2090.0,96.0,1600.0,0.0,0.439,0.0,0.646,0.798,0.899,0.919,0.939,0.97,0.97,0.97,0.97,6398.0,6429.636,7181.0,0.885,0.371,0.97,0.165,0.001,0.166,0.9696969696969697,0.8094890510948906,1.0,110,1.05
mcMMO,MapDB,0.5,2740.0,99.0,2346.0,2090.0,98.0,1906.0,0.0,0.336,0.0,0.646,0.768,0.879,0.919,0.939,0.939,0.99,0.99,0.99,6526.0,6533.96,6526.0,0.883,0.337,0.99,0.185,0.0,0.185,0.98989898989899,0.8562043795620438,1.0,110,1.05
mcMMO,MapDB,1.0,2740.0,99.0,2277.0,2090.0,96.0,1774.0,0.0,0.446,0.0,0.636,0.747,0.848,0.919,0.939,0.949,0.97,0.97,0.97,6457.0,6485.061,7151.5,0.871,0.299,0.97,0.174,0.001,0.175,0.9696969696969697,0.831021897810219,1.0,110,1.05
mcMMO,android,0.1,639.0,48.0,633.0,630.0,48.0,399.0,0.376,0.474,0.625,0.75,0.833,0.875,0.958,0.979,1.0,1.0,1.0,1.0,1893.0,1893.0,1893.0,0.894,0.538,1.0,0.448,0.0,0.448,1.0,0.9906103286384976,1.0,110,1.05
mcMMO,android,0.2,639.0,48.0,639.0,630.0,48.0,538.0,0.158,0.477,0.646,0.75,0.812,0.854,0.958,0.958,0.958,0.979,1.0,1.0,1899.0,1899.0,1899.0,0.88,0.537,1.0,0.457,0.0,0.457,1.0,1.0,1.0,110,1.05
mcMMO,android,0.3,639.0,48.0,636.0,630.0,48.0,445.0,0.304,0.358,0.562,0.75,0.812,0.833,0.917,0.958,0.979,1.0,1.0,1.0,1896.0,1896.0,1896.0,0.875,0.472,1.0,0.452,0.0,0.452,1.0,0.9953051643192489,1.0,110,1.05
mcMMO,android,0.4,639.0,48.0,639.0,630.0,48.0,453.0,0.291,0.305,0.542,0.708,0.792,0.875,0.875,0.896,0.979,1.0,1.0,1.0,1899.0,1899.0,1899.0,0.859,0.435,1.0,0.457,0.0,0.457,1.0,1.0,1.0,110,1.05
mcMMO,android,0.5,639.0,48.0,631.0,630.0,48.0,433.0,0.322,0.391,0.479,0.688,0.792,0.833,0.833,0.958,1.0,1.0,1.0,1.0,1891.0,1891.0,1891.0,0.85,0.396,1.0,0.445,0.0,0.445,1.0,0.9874804381846636,1.0,110,1.05
mcMMO,android,1.0,639.0,48.0,639.0,630.0,48.0,503.0,0.213,0.166,0.5,0.667,0.771,0.792,0.833,0.896,0.917,1.0,1.0,1.0,1899.0,1899.0,1899.0,0.823,0.36,1.0,0.457,0.0,0.457,1.0,1.0,1.0,110,1.05
mcMMO,anttlr4,0.1,2353.0,53.0,1914.0,1907.0,50.0,984.0,0.0,0.532,0.623,0.849,0.887,0.925,0.943,0.943,0.943,0.943,0.943,0.943,5728.0,5777.698,6386.5,0.866,0.209,0.943,0.283,0.003,0.286,0.9433962264150944,0.8134296642583936,1.0,110,1.05
mcMMO,anttlr4,0.2,2353.0,53.0,2353.0,1907.0,53.0,2193.0,0.068,0.57,0.66,0.83,0.906,0.943,0.962,0.962,0.981,0.981,0.981,1.0,6167.0,6167.0,6167.0,0.888,0.202,1.0,0.427,0.0,0.427,1.0,1.0,1.0,110,1.05
mcMMO,anttlr4,0.3,2353.0,53.0,2195.0,1907.0,53.0,1986.0,0.156,0.382,0.566,0.774,0.849,0.887,0.925,0.962,0.981,0.981,1.0,1.0,6009.0,6009.0,6009.0,0.861,0.21,1.0,0.372,0.0,0.372,1.0,0.9328516787080323,1.0,110,1.05
mcMMO,anttlr4,0.4,2353.0,53.0,2003.0,1907.0,52.0,1504.0,0.0,0.561,0.623,0.774,0.868,0.943,0.943,0.962,0.981,0.981,0.981,0.981,5817.0,5830.208,5817.0,0.87,0.173,0.981,0.31,0.0,0.31,0.9811320754716981,0.8512537186570336,1.0,110,1.05
mcMMO,anttlr4,0.5,2353.0,53.0,1934.0,1907.0,49.0,1261.0,0.0,0.0,0.604,0.792,0.83,0.887,0.906,0.925,0.925,0.925,0.925,0.925,5748.0,5811.245,6481.25,0.836,0.158,0.925,0.289,0.006,0.294,0.9245283018867925,0.8219294517637059,1.0,110,1.05
mcMMO,anttlr4,1.0,2353.0,53.0,1956.0,1907.0,51.0,1345.0,0.0,0.411,0.547,0.736,0.811,0.887,0.925,0.962,0.962,0.962,0.962,0.962,5770.0,5799.962,6167.0,0.842,0.138,0.962,0.295,0.001,0.297,0.9622641509433962,0.8312792180195495,1.0,110,1.05
mcMMO,broadleaf,0.1,17433.0,686.0,17433.0,4180.0,686.0,17271.0,0.009,0.191,0.477,0.652,0.745,0.832,0.883,0.905,0.927,0.958,0.98,1.0,25793.0,25793.0,25793.0,0.808,0.213,1.0,0.016,0.0,0.016,1.0,1.0,1.0,110,1.05
mcMMO,broadleaf,0.2,17433.0,686.0,17433.0,4180.0,686.0,17055.0,0.022,0.211,0.455,0.652,0.751,0.843,0.897,0.921,0.937,0.966,0.984,1.0,25793.0,25793.0,25793.0,0.814,0.202,1.0,0.016,0.0,0.016,1.0,1.0,1.0,110,1.05
mcMMO,broadleaf,0.3,17433.0,686.0,17211.0,4180.0,685.0,17050.0,0.0,0.242,0.464,0.643,0.767,0.851,0.895,0.929,0.949,0.966,0.983,0.983,25571.0,25571.647,25571.0,0.817,0.188,0.999,0.016,0.0,0.016,0.9985422740524781,0.9872655308896919,1.0,110,1.05
mcMMO,broadleaf,0.4,17433.0,686.0,17273.0,4180.0,686.0,17143.0,0.017,0.21,0.452,0.641,0.771,0.832,0.898,0.918,0.94,0.966,0.98,0.98,25633.0,25633.0,25633.0,0.814,0.204,1.0,0.016,0.0,0.016,1.0,0.990822004244823,1.0,110,1.05
mcMMO,broadleaf,0.5,17433.0,686.0,17433.0,4180.0,686.0,17121.0,0.018,0.25,0.455,0.646,0.773,0.844,0.885,0.923,0.949,0.965,0.98,1.0,25793.0,25793.0,25793.0,0.816,0.2,1.0,0.016,0.0,0.016,1.0,1.0,1.0,110,1.05
mcMMO,broadleaf,1.0,17433.0,686.0,15427.0,4180.0,671.0,15223.0,0.0,0.235,0.392,0.621,0.749,0.843,0.894,0.929,0.946,0.966,0.966,0.966,23787.0,23874.726,27798.755,0.802,0.152,0.978,0.013,0.0,0.013,0.978134110787172,0.8849308782194688,1.0,110,1.05
mcMMO,ceylon,0.1,4512.0,74.0,2866.0,2640.0,62.0,1725.0,0.0,0.0,0.581,0.703,0.784,0.838,0.838,0.838,0.838,0.838,0.838,0.838,8146.0,8679.838,11436.393,0.766,0.179,0.838,0.133,0.026,0.16,0.8378378378378378,0.6351950354609929,1.0,110,1.05
mcMMO,ceylon,0.2,4512.0,74.0,4433.0,2640.0,73.0,3948.0,0.0,0.411,0.486,0.662,0.811,0.878,0.932,0.973,0.973,0.973,0.986,0.986,9713.0,9715.135,9713.0,0.835,0.166,0.986,0.319,0.0,0.319,0.9864864864864865,0.9824911347517731,1.0,110,1.05
mcMMO,ceylon,0.3,4512.0,74.0,4511.0,2640.0,74.0,4293.0,0.049,0.093,0.5,0.649,0.757,0.797,0.851,0.865,0.878,0.919,0.973,1.0,9791.0,9791.0,9791.0,0.786,0.164,1.0,0.33,0.0,0.33,1.0,0.9997783687943262,1.0,110,1.05
mcMMO,ceylon,0.4,4512.0,74.0,4504.0,2640.0,74.0,4320.0,0.043,0.108,0.486,0.608,0.743,0.797,0.851,0.892,0.892,0.892,0.973,0.973,9784.0,9784.0,9784.0,0.78,0.183,1.0,0.329,0.0,0.329,1.0,0.99822695035461,1.0,110,1.05
mcMMO,ceylon,0.5,4512.0,74.0,4512.0,2640.0,74.0,4481.0,0.007,0.115,0.486,0.689,0.743,0.797,0.851,0.878,0.905,0.932,0.973,1.0,9792.0,9792.0,9792.0,0.788,0.147,1.0,0.33,0.0,0.33,1.0,1.0,1.0,110,1.05
mcMMO,ceylon,1.0,4512.0,74.0,4461.0,2640.0,73.0,4095.0,0.0,0.268,0.446,0.568,0.743,0.784,0.851,0.892,0.946,0.959,0.973,0.973,9741.0,9742.378,9741.0,0.781,0.139,0.986,0.323,0.0,0.323,0.9864864864864865,0.9886968085106383,1.0,110,1.05
mcMMO,elasticsearch,0.1,54562.0,3474.0,54260.0,5500.0,3474.0,53580.0,0.018,0.15,0.39,0.532,0.649,0.735,0.795,0.847,0.905,0.95,0.98,0.98,65260.0,65260.0,65260.0,0.759,0.248,1.0,0.001,0.0,0.001,1.0,0.9944650122796085,1.0,110,1.05
mcMMO,elasticsearch,0.2,54562.0,3474.0,53856.0,5500.0,3474.0,53191.0,0.025,0.136,0.39,0.535,0.664,0.735,0.796,0.848,0.902,0.944,0.973,0.973,64856.0,64856.0,64856.0,0.76,0.247,1.0,0.001,0.0,0.001,1.0,0.9870605916205417,1.0,110,1.05
mcMMO,elasticsearch,0.3,54562.0,3474.0,53801.0,5500.0,3474.0,52928.0,0.03,0.144,0.388,0.539,0.649,0.752,0.818,0.862,0.905,0.948,0.975,0.975,64801.0,64801.0,64801.0,0.764,0.246,1.0,0.001,0.0,0.001,1.0,0.9860525640555698,1.0,110,1.05
mcMMO,elasticsearch,0.4,54562.0,3474.0,53908.0,5500.0,3474.0,53614.0,0.017,0.145,0.389,0.551,0.659,0.744,0.81,0.858,0.902,0.949,0.978,0.978,64908.0,64908.0,64908.0,0.764,0.246,1.0,0.001,0.0,0.001,1.0,0.988013635863788,1.0,110,1.05
mcMMO,elasticsearch,0.5,54562.0,3474.0,50875.0,5500.0,3424.0,50706.0,0.0,0.142,0.379,0.536,0.64,0.725,0.789,0.837,0.899,0.948,0.976,0.976,61875.0,61981.131,69249.0,0.752,0.238,0.986,0.001,0.0,0.001,0.9856073690270581,0.9324254975990616,1.0,110,1.05
mcMMO,elasticsearch,1.0,54562.0,3474.0,52881.0,5500.0,3473.0,52521.0,0.0,0.108,0.391,0.543,0.644,0.727,0.795,0.848,0.897,0.933,0.977,0.977,63881.0,63881.968,63881.0,0.756,0.238,1.0,0.001,0.0,0.001,0.9997121473805411,0.9691910120596753,1.0,110,1.05
mcMMO,hazelcast,0.1,23451.0,1298.0,20195.0,4510.0,1262.0,19957.0,0.0,0.191,0.455,0.627,0.737,0.808,0.854,0.897,0.938,0.956,0.956,0.956,29215.0,29395.61,35727.0,0.803,0.271,0.972,0.004,0.001,0.005,0.9722650231124808,0.86115730672466,1.0,110,1.05
mcMMO,hazelcast,0.2,23451.0,1298.0,21416.0,4510.0,1284.0,21227.0,0.0,0.2,0.45,0.611,0.713,0.794,0.85,0.889,0.93,0.958,0.986,0.986,30436.0,30479.898,34505.503,0.796,0.265,0.989,0.004,0.0,0.004,0.9892141756548536,0.9132233167029125,1.0,110,1.05
mcMMO,hazelcast,0.3,23451.0,1298.0,22744.0,4510.0,1296.0,22296.0,0.0,0.192,0.444,0.616,0.73,0.801,0.853,0.89,0.927,0.966,0.983,0.983,31764.0,31766.179,32471.0,0.8,0.263,0.998,0.005,0.0,0.005,0.9984591679506933,0.9698520318962944,1.0,110,1.05
mcMMO,hazelcast,0.4,23451.0,1298.0,19050.0,4510.0,1258.0,18735.0,0.0,0.185,0.427,0.602,0.723,0.797,0.856,0.899,0.928,0.969,0.969,0.969,28070.0,28341.248,36872.0,0.795,0.262,0.969,0.003,0.001,0.004,0.9691833590138675,0.8123320967122937,1.0,110,1.05
mcMMO,hazelcast,0.5,23451.0,1298.0,22040.0,4510.0,1294.0,21862.0,0.0,0.196,0.451,0.606,0.732,0.804,0.849,0.893,0.924,0.96,0.98,0.98,31060.0,31068.696,33529.25,0.8,0.265,0.997,0.005,0.0,0.005,0.9969183359013868,0.9398319901070317,1.0,110,1.05
mcMMO,hazelcast,1.0,23451.0,1298.0,23274.0,4510.0,1298.0,22737.0,0.03,0.168,0.418,0.587,0.708,0.797,0.856,0.894,0.926,0.956,0.985,0.985,32294.0,32294.0,32294.0,0.793,0.254,1.0,0.005,0.0,0.005,1.0,0.99245234744787,1.0,110,1.05
mcMMO,junit,0.1,5432.0,87.0,4497.0,2860.0,86.0,4153.0,0.0,0.304,0.816,0.874,0.92,0.943,0.943,0.943,0.977,0.989,0.989,0.989,10217.0,10238.494,10217.0,0.91,0.349,0.989,0.196,0.0,0.196,0.9885057471264368,0.8278718703976435,1.0,110,1.05
mcMMO,junit,0.2,5432.0,87.0,3204.0,2860.0,82.0,2066.0,0.0,0.0,0.736,0.839,0.931,0.943,0.943,0.943,0.943,0.943,0.943,0.943,8924.0,9180.092,13101.5,0.891,0.34,0.943,0.099,0.003,0.103,0.9425287356321839,0.5898379970544919,1.0,110,1.05
mcMMO,junit,0.3,5432.0,87.0,3181.0,2860.0,81.0,2025.0,0.0,0.0,0.782,0.828,0.908,0.931,0.931,0.931,0.931,0.931,0.931,0.931,8901.0,9211.483,13262.312,0.881,0.319,0.931,0.098,0.005,0.103,0.9310344827586207,0.5856038291605302,1.0,110,1.05
mcMMO,junit,0.4,5432.0,87.0,3219.0,2860.0,85.0,2121.0,0.0,0.611,0.736,0.885,0.931,0.977,0.977,0.977,0.977,0.977,0.977,0.977,8939.0,9040.747,11152.0,0.915,0.307,0.977,0.1,0.001,0.101,0.9770114942528736,0.59259941089838,1.0,110,1.05
mcMMO,junit,0.5,5432.0,87.0,3257.0,2860.0,84.0,2203.0,0.0,0.545,0.736,0.828,0.885,0.943,0.966,0.966,0.966,0.966,0.966,0.966,8977.0,9127.0,12239.5,0.897,0.317,0.966,0.103,0.001,0.104,0.9655172413793104,0.5995949926362297,1.0,110,1.05
mcMMO,junit,1.0,5432.0,87.0,3515.0,2860.0,85.0,2687.0,0.0,0.469,0.77,0.839,0.92,0.943,0.977,0.977,0.977,0.977,0.977,0.977,9235.0,9323.138,11152.0,0.901,0.229,0.977,0.12,0.001,0.12,0.9770114942528736,0.6470913107511046,1.0,110,1.05
mcMMO,mct,0.1,6091.0,23.0,4921.0,2970.0,18.0,4575.0,0.0,0.0,0.565,0.609,0.696,0.696,0.739,0.739,0.739,0.783,0.783,0.783,10861.0,11369.696,13054.75,0.695,0.239,0.783,0.431,0.047,0.479,0.782608695652174,0.8079133147266458,1.0,110,1.05
mcMMO,mct,0.2,6091.0,23.0,2971.0,2970.0,13.0,413.0,0.0,0.0,0.565,0.565,0.565,0.565,0.565,0.565,0.565,0.565,0.565,0.565,8911.0,11624.043,15138.812,0.551,0.071,0.565,0.157,0.189,0.346,0.5652173913043478,0.48776883927105563,1.0,110,1.05
mcMMO,mct,0.3,6091.0,23.0,4694.0,2970.0,22.0,4235.0,0.0,0.255,0.478,0.609,0.652,0.652,0.826,0.913,0.957,0.957,0.957,0.957,10634.0,10755.478,10634.0,0.755,0.114,0.957,0.393,0.002,0.394,0.9565217391304348,0.7706452142505336,1.0,110,1.05
mcMMO,mct,0.4,6091.0,23.0,3445.0,2970.0,17.0,2332.0,0.0,0.0,0.478,0.478,0.609,0.739,0.739,0.739,0.739,0.739,0.739,0.739,9385.0,10765.522,14511.625,0.652,0.085,0.739,0.211,0.068,0.279,0.7391304347826086,0.565588573304876,1.0,110,1.05
